Transaction Creation Cycle Date,Transaction Effective Date,Accounting Cycle Date,Accounting Company,Main Account,Sub Account,Product LOB,Description,Payee Name,Batch Number,Transaction Type,Group Number,Policy Number,Family Number,Credit/Debit,Amount,Check Number,User ID,Offset
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D8713909,F100119984,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D8713909,F100119984,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,41281,08D8713909,F100119984,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D8713909,F100119984,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,40350,08D7990785,F100105711,Debit,17.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,40350,08D7990785,F100105711,Credit,-17.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,33970,08D5568449,F100099041,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,33970,08D5568449,F100099041,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,40350,08D7990785,F100105711,Credit,-17.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,40350,08D7990785,F100105711,Debit,17.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,33970,08D5568449,F100099041,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,33970,08D5568449,F100099041,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39390,08D6296810,F100092647,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39390,08D6296810,F100092647,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,39390,08D6296810,F100092647,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39390,08D6296810,F100092647,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D8713905,F100119984,Debit,18.20,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D8713905,F100119984,Credit,-18.20,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,41281,08D8713905,F100119984,Credit,-18.20,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D8713905,F100119984,Debit,18.20,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39390,08D1531223,F100092454,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39390,08D1531223,F100092454,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39390,08D1531223,F100092454,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,39390,08D1531223,F100092454,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D8713908,F100119984,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D8713908,F100119984,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D8713908,F100119984,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,41281,08D8713908,F100119984,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D8708868,F100120083,Credit,-47.15,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D8708868,F100120083,Debit,47.15,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,41281,08D8708868,F100120083,Credit,-47.15,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D8708868,F100120083,Debit,47.15,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39390,08D6174071,F100092230,Credit,-41.59,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39390,08D6174071,F100092230,Debit,41.59,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,39390,08D6174071,F100092230,Credit,-41.59,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39390,08D6174071,F100092230,Debit,41.59,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,33970,08D5568450,F100099041,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,33970,08D5568450,F100099041,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39390,08D1531225,F100092454,Debit,4.34,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39390,08D1531225,F100092454,Credit,-4.34,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,33970,08D5568450,F100099041,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,33970,08D5568450,F100099041,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39390,08D1531225,F100092454,Debit,4.34,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,39390,08D1531225,F100092454,Credit,-4.34,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39390,08D5907694,F100092647,Credit,-26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39390,08D5907694,F100092647,Debit,26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39390,08D5907694,F100092647,Debit,26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,39390,08D5907694,F100092647,Credit,-26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39390,08D5803046,F100092647,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39390,08D5803046,F100092647,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39390,08D5803046,F100092647,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,39390,08D5803046,F100092647,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39390,08D5907692,F100092647,Credit,-26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39390,08D5907692,F100092647,Debit,26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,39390,08D5907692,F100092647,Credit,-26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39390,08D5907692,F100092647,Debit,26.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Waiver Premium,,P15100_L74,Waiver Premium,,,Premium,39390,08S1922235,F100092266,Credit,-20.20,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Waiver Claim Expense,,P15100_L74,Waiver Claim Expense,,,Premium,39390,08S1922235,F100092266,Debit,20.20,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D9501079,F100120410,Debit,10.12,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D9501079,F100120410,Credit,-10.12,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L05,Premium Renewal,,H957,Premium,41281,08D9501079,F100120410,Credit,-10.12,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D9501079,F100120410,Debit,10.12,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D9501080,F100120410,Credit,-9.06,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D9501080,F100120410,Debit,9.06,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D9501080,F100120410,Debit,9.06,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L05,Premium Renewal,,H957,Premium,41281,08D9501080,F100120410,Credit,-9.06,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D9500279,F100119308,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D9500279,F100119308,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L05,Premium Renewal,,H957,Premium,41281,08D9500279,F100119308,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D9500279,F100119308,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39390,08S1789022,F100092491,Debit,2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39390,08S1789022,F100092491,Credit,-2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39390,08S1789022,F100092491,Debit,2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15100_L73,Premium Renewal,,H957,Premium,39390,08S1789022,F100092491,Credit,-2.90,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39390,08D1541852,F100092420,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39390,08D1541852,F100092420,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39390,08D1541852,F100092420,Debit,8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,39390,08D1541852,F100092420,Credit,-8.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,39390,08S1810263,F100092100,Credit,-3.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,39390,08S1810263,F100092100,Debit,3.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15100_L73,Premium Renewal,,H957,Premium,39390,08S1810263,F100092100,Credit,-3.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,39390,08S1810263,F100092100,Debit,3.95,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,29422,08D6413215,F100092983,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,29422,08D6413215,F100092983,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,29422,08D6413215,F100092983,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,29422,08D6413215,F100092983,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D8710065,F100119844,Credit,-48.10,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D8710065,F100119844,Debit,48.10,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D8710065,F100119844,Debit,48.10,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,41281,08D8710065,F100119844,Credit,-48.10,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D8710066,F100119844,Debit,41.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D8710066,F100119844,Credit,-41.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D8710066,F100119844,Debit,41.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,41281,08D8710066,F100119844,Credit,-41.60,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,29422,08D6413214,F100092983,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,29422,08D6413214,F100092983,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,29422,08D6413214,F100092983,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,29422,08D6413214,F100092983,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D9314927,F100120135,Credit,-13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D9314927,F100120135,Debit,13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L05,Premium Renewal,,H957,Premium,41281,08D9314927,F100120135,Credit,-13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D9314927,F100120135,Debit,13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,32447,08D5126430,F100139486,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,32447,08D5126430,F100139486,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,32447,08D5126430,F100139486,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,32447,08D5126430,F100139486,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,33809,08D5536922,F100132273,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,33809,08D5536922,F100132273,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,33809,08D5536922,F100132273,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,33809,08D5536922,F100132273,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D9314928,F100120135,Credit,-13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D9314928,F100120135,Debit,13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L05,Premium Renewal,,H957,Premium,41281,08D9314928,F100120135,Credit,-13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D9314928,F100120135,Debit,13.00,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36924,08F9563633,F100104646,Credit,-23.40,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36924,08F9563633,F100104646,Debit,23.40,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15000_L73,Premium Renewal,,H957,Premium,36924,08F9563633,F100104646,Credit,-23.40,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36924,08F9563633,F100104646,Debit,23.40,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D8708923,F100119513,Debit,176.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D8708923,F100119513,Credit,-176.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D8708923,F100119513,Debit,176.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L04,Premium Renewal,,H957,Premium,41281,08D8708923,F100119513,Credit,-176.67,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,32447,08D5126425,F100139486,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,32447,08D5126425,F100139486,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,32447,08D5126425,F100139486,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,32447,08D5126425,F100139486,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,33230,08D5435933,F100099684,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,33230,08D5435933,F100099684,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,33230,08D5435933,F100099684,Debit,4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15210_L01,Premium Renewal,,H957,Premium,33230,08D5435933,F100099684,Credit,-4.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,41281,08D9314284,F100119803,Credit,-36.86,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,41281,08D9314284,F100119803,Debit,36.86,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Premium Income Renewal,,P15205_L05,Premium Renewal,,H957,Premium,41281,08D9314284,F100119803,Credit,-36.86,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,41281,08D9314284,F100119803,Debit,36.86,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,,BankDraft,36924,08D9151178,F100104349,Credit,-17.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Cash,BankDraft,P15204_L02,Draft Cash Clearing,,,BankDraft,36924,08D9151178,F100104349,Debit,17.33,,,false
03/10/2026,03/10/2026,03/10/2026,C1010,Suspense,BankDraftClearing,P15204_L02,Bank Draft Clearing,,H957,Premium,36924,08D9151178,F100104349,Debit,17.33,,,false
