Suspense Type,Company,Family Number,Policy Number,Group Number,Group Name,Division Number,Original Cycle Date,Suspense Account,Item Type,Item Status,Item Age,Deposit Amount,Withdrawal Amount,Remaining Deposit Balance,Description,Product LOB,Payment Method,Carrier Code,Processed User,Policy Status,Batch Number
Policy,Unum,F100162764,08D9496519,34302,BASSETT FURNITURE,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,8.69,0.00,8.50,Internal transfer to policy 08D9496519 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162764,08D9496520,34302,BASSETT FURNITURE,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,8.68,0.00,8.62,Internal transfer to policy 08D9496520 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162502,08D9496521,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,16.00,0.00,4.06,Internal transfer to policy 08D9496521 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162502,08D9496522,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,8.00,0.00,0.63,Internal transfer to policy 08D9496522 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100037672,08D9509192,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,18.34,0.00,4.94,Internal transfer to policy 08D9509192 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100033298,08D9509277,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,18.78,0.00,14.02,Internal transfer to policy 08D9509277 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100035036,08D9509299,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,13.00,0.00,12.84,Internal transfer to policy 08D9509299 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100033884,08D9509350,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,14.04,0.00,4.69,Internal transfer to policy 08D9509350 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100033884,08D9509351,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,13.00,0.00,3.65,Internal transfer to policy 08D9509351 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100033884,08D9509352,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,4.33,0.00,1.66,Internal transfer to policy 08D9509352 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100033884,08D9509353,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,4.33,0.00,1.68,Internal transfer to policy 08D9509353 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100034964,08D9509377,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,52.00,0.00,20.00,Internal transfer to policy 08D9509377 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100035641,08D9509397,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,8.67,0.00,2.65,Internal transfer to policy 08D9509397 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100035641,08D9509398,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,8.67,0.00,2.63,Internal transfer to policy 08D9509398 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100034187,08D9509417,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,44.55,0.00,31.15,Internal transfer to policy 08D9509417 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100034795,08D9509428,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,13.00,0.00,12.00,Internal transfer to policy 08D9509428 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100035523,08D9509547,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,26.87,0.00,25.46,Internal transfer to policy 08D9509547 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100035988,08D9509596,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,18.89,0.00,11.13,Internal transfer to policy 08D9509596 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100035201,08D9509604,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,13.00,0.00,9.12,Internal transfer to policy 08D9509604 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100032850,08D9509794,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,56.54,0.00,0.36,Internal transfer to policy 08D9509794 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100032850,08D9509795,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,23.66,0.00,13.68,Internal transfer to policy 08D9509795 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100032850,08D9509796,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,13.00,0.00,3.97,Internal transfer to policy 08D9509796 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100032850,08D9509797,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,13.00,0.00,3.99,Internal transfer to policy 08D9509797 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100037104,08D9509812,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,43.34,0.00,42.91,Internal transfer to policy 08D9509812 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100037707,08D9509832,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,17.33,0.00,1.74,Internal transfer to policy 08D9509832 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100037707,08D9509833,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,21.67,0.00,8.85,Internal transfer to policy 08D9509833 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100037707,08D9509834,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,13.00,0.00,8.81,Internal transfer to policy 08D9509834 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100037414,08D9509835,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,21.68,0.00,0.39,Internal transfer to policy 08D9509835 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100034527,08D9509843,36326,MOHAWK INC,0001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,52.00,0.00,42.19,Internal transfer to policy 08D9509843 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100034742,08D9512501,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,13.61,0.00,7.12,Internal transfer to policy 08D9512501 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100034742,08D9512502,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,13.56,0.00,8.78,Internal transfer to policy 08D9512502 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100033799,08D9512504,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,21.67,0.00,11.71,Internal transfer to policy 08D9512504 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100036117,08D9512528,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,36.88,0.00,1.68,Internal transfer to policy 08D9512528 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100033071,08D9514007,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,26.78,0.00,22.16,Internal transfer to policy 08D9514007 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100035895,08D9514027,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,18.29,0.00,11.74,Internal transfer to policy 08D9514027 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100034479,08D9514029,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,13.00,0.00,11.64,Internal transfer to policy 08D9514029 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100034479,08D9514030,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,4.33,0.00,4.04,Internal transfer to policy 08D9514030 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100036099,08D9514045,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,8.66,0.00,4.51,Internal transfer to policy 08D9514045 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100036099,08D9514046,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,8.67,0.00,0.66,Internal transfer to policy 08D9514046 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100036882,08D9514059,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,13.87,0.00,13.28,Internal transfer to policy 08D9514059 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100036935,08D9555559,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,27.08,0.00,7.84,Internal transfer to policy 08D9555559 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100037260,08D9555568,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,26.87,0.00,7.24,Internal transfer to policy 08D9555568 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100035303,08D9555608,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,27.00,0.00,16.32,Internal transfer to policy 08D9555608 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100035864,08D9555632,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,22.66,0.00,10.87,Internal transfer to policy 08D9555632 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100035864,08D9555633,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,23.06,0.00,9.82,Internal transfer to policy 08D9555633 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100036851,08D9555650,36326,MOHAWK INC,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,43.29,0.00,7.74,Internal transfer to policy 08D9555650 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3796
Policy,Unum,F100162521,08D9580645,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,17.60,0.00,4.79,Internal transfer to policy 08D9580645 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162388,08D9580653,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,15.84,0.00,1.80,Internal transfer to policy 08D9580653 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162578,08D9580658,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,40.76,0.00,31.60,Internal transfer to policy 08D9580658 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162571,08D9580672,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Active,60,24.42,0.00,24.42,Internal transfer to policy 08D9580672 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162596,08D9580683,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,30.40,0.00,2.17,Internal transfer to policy 08D9580683 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162502,08D9581093,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,26.84,0.00,5.42,Internal transfer to policy 08D9581093 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162383,08D9582289,34302,BASSETT FURNITURE,0003,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,14.32,0.00,10.73,Internal transfer to policy 08D9582289 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162663,08D9608164,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,4.03,0.00,1.42,Internal transfer to policy 08D9608164 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162772,08D9608172,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,44.76,0.00,3.99,Internal transfer to policy 08D9608172 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162387,08D9608199,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,24.71,0.00,18.15,Internal transfer to policy 08D9608199 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162387,08D9608200,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,19.96,0.00,19.65,Internal transfer to policy 08D9608200 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162387,08D9608201,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,10.64,0.00,9.12,Internal transfer to policy 08D9608201 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162387,08D9608202,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,7.09,0.00,7.06,Internal transfer to policy 08D9608202 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162645,08D9608223,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,60.33,0.00,31.49,Internal transfer to policy 08D9608223 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162645,08D9608224,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,8.08,0.00,6.47,Internal transfer to policy 08D9608224 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162645,08D9608225,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,8.07,0.00,6.47,Internal transfer to policy 08D9608225 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162645,08D9608226,34302,BASSETT FURNITURE,0000,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,8.08,0.00,4.29,Internal transfer to policy 08D9608226 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100162746,08D9608700,34302,BASSETT FURNITURE,0003,02/19/2026,ListBill,Internal Transfer to Policy,Active,60,26.08,0.00,26.08,Internal transfer to policy 08D9608700 suspense,P15204_L02,List Bill,10,Carolyn Short (#ADAECS),Active,G3795
Policy,Unum,F100109412,08F9531951,49923,MILLIKEN & COMPANY,1001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,18.46,0.00,4.44,Transfer FROM Group 49923 Account: ListBillResearch TO Policy Policy 08F9531951 Account: ListBill,P15204_L02,List Bill,10,Alli Shallenberger (AWD13),Active,
Policy,Unum,F100109412,08F9624556,49923,MILLIKEN & COMPANY,1001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,9.24,0.00,5.21,Transfer FROM Group 49923 Account: ListBillResearch TO Policy Policy 08F9624556 Account: ListBill,P15204_L02,List Bill,10,Alli Shallenberger (AWD13),Active,
Policy,Unum,F100107081,08F9630805,49923,MILLIKEN & COMPANY,1001,02/19/2026,ListBill,Internal Transfer to Policy,Active,60,27.69,0.00,27.69,Transfer FROM Group 49923 Account: ListBillResearch TO Policy Policy 08F9630805 Account: ListBill,P15204_L02,List Bill,10,Alli Shallenberger (AWD13),Active,
Policy,Unum,F100105968,08F9631400,49923,MILLIKEN & COMPANY,1001,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,27.70,0.00,7.27,Transfer FROM Group 49923 Account: ListBillResearch TO Policy Policy 08F9631400 Account: ListBill,P15204_L02,List Bill,10,Alli Shallenberger (AWD13),Active,
Policy,Unum,F100107475,08F9631739,49923,MILLIKEN & COMPANY,1001,02/19/2026,ListBill,Internal Transfer to Policy,Active,60,11.48,0.00,11.48,Transfer FROM Group 49923 Account: ListBillResearch TO Policy Policy 08F9631739 Account: ListBill,P15204_L02,List Bill,10,Alli Shallenberger (AWD13),Active,
Policy,Unum,F100195203,10000000868,76645,STATE OF TENNESSEE,4005,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,213.03,0.00,153.42,Internal transfer to policy 10000000868 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3794
Policy,Unum,F100197767,10000002075,76645,STATE OF TENNESSEE,4005,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,19.45,0.00,9.45,Internal transfer to policy 10000002075 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3794
Policy,Unum,F100195315,10000004083,76645,STATE OF TENNESSEE,4005,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,112.92,0.00,86.49,Internal transfer to policy 10000004083 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3794
Policy,Unum,F100198726,10000004323,76645,STATE OF TENNESSEE,4005,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,17.50,0.00,5.95,Internal transfer to policy 10000004323 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3794
Policy,Unum,F100197626,10000004897,76645,STATE OF TENNESSEE,4005,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,7.15,0.00,0.45,Internal transfer to policy 10000004897 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3794
Policy,Unum,F100193869,10000004986,76645,STATE OF TENNESSEE,4005,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,11.75,0.00,1.50,Internal transfer to policy 10000004986 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3794
Policy,Unum,F100201958,10000005782,76645,STATE OF TENNESSEE,4005,02/19/2026,ListBill,Internal Transfer to Policy,Partial Processed,60,3.68,0.00,3.14,Internal transfer to policy 10000005782 suspense,P15204_L02,List Bill,10,Kathie Nunley (RB219),Active,G3794
